split,index,label,text_preview,response,analysis
test,2263,0,"James Franco Denies Sexual Misconduct Claims, Saying They're 'Not Accurate'...",No,no
test,1919,1,Did Amal Clooney Really Ban George From Their Bedroom? Did or did not Amal...,No,no
test,1889,0,Female Directors Shut Out of Golden Globe Nominations The nominations follow...,No,no
test,1395,0,Met Gala: Kylie Jenner has a Band-Aid mark on her arm When it came to Kylie...,No,no
test,351,0,Anne Hathaway sings Google Translate songs gone wrong with Jimmy Fallon We’ve...,No,no
test,1282,1,"Angelina Jolie's Unhealthy Eating, Sleeping Habits Not True, Report Says...",No,no
test,769,1,Kris Jenner And Corey Gamble Party In Monaco Kris Jenner And Corey Gamble...,No,no
test,1756,0,"4 Times Prince Harry Made Us Swoon at the (Well, His) Royal Wedding On...",No,no
test,1710,0,Danica Patrick & Ricky Stenhouse Break Up After Driver Refuses to Propose...,No,no
test,858,1,Christina Aguilera Joining ‘American Idol’?: ABC Hoping To Steal Her From...,No,no
test,2669,0,Mary Kay Letourneau 'Hopeful' She Can Fix Marriage with Her Student-Turned-...,No,no
test,1843,1,Katie Holmes and Jamie Foxx: A Timeline of Their Relationship December 2015...,No,no
test,2287,0,Katy Perry gushes over Orlando Bloom in flirty video where she asks him to...,No,no
test,123,0,"Miley Cyrus Apologizes for Skipping Teen Choice Awards, Announces New Single...",No,no
test,1534,0,'Aladdin': Meet the Cast of Disney's Live-Action Reboot Following the recent...,No,no
test,569,0,Watch Chewbacca Smack A Porg In The Latest Star Wars: The Last Footage This...,No,no
test,525,0,Lisa Vanderpump Will Be Handing Out “Best in Show” at the Beverly Hills Dog...,No,no
test,1251,1,Younes Bendjima Fires Back at 'Rebound' Rumors After Kourtney Kardashian...,No,no
test,39,1,Rumor Bust! Robert Pattinson Wasn’t Invited to Royal Wedding Robert Pattinson...,No,no
test,2047,0,"Tommy Lee Claims He Paid $130,000 For Brandon's Rehab Following Son's...",No,no
test,1452,0,"Kardashian Family Celebrates North West's 4th Birthday Happy birthday, North...",No,no
test,2512,1,Justin Theroux Threatens Jennifer Aniston Tell-All Jen’s Horror! Aniston is...,No,no
test,923,0,Justin Bieber to Play in 2018 NBA Celebrity All-Star Game Justin Bieber is...,No,no
test,1716,0,Brandon Lee Will Not Face Charges After Fight With Dad Tommy Lee Brandon Lee...,No,no
test,1743,0,Pippa Middleton wedding: Best man speech compared bride to ‘a loyal dog’...,No,no
test,1652,1,"No, In Touch, Megyn Kelly is Not Replacing Matt Lauer on Today Gossip Cop...",No,no
test,2202,0,Calvin Klein cast the Kardashian (and Jenner) sisters for its new campaign...,No,no
test,2556,0,'Real Housewives' Star Jokingly Offers Oral Sex From Daughter to Meet John...,No,no
test,1335,0,Cheryl Burke and Matthew Lawrence enjoy Caribbean getaway Dancing With The...,No,no
test,95,0,Prince Harry and Meghan Markle anthrax scare treated as 'racist hate crime'...,No,no
test,131,0,Allison Janney Celebrates Her Oscar Win With Shirtless Hunks on 'Ellen' -...,No,no
test,2336,0,Ben Affleck buys $19 million mansion half a mile from Jennifer Garner Ben...,No,no
test,629,0,MTV The Challenge's Nicole Zanatta and Laurel Stucky Allude to Split in...,No,no
test,1352,0,How Much is Bethenny Frankel's Ex-Husband Jason Hoppy's Net worth? Details...,No,no
test,1601,1,Meghan Markle's nephew sells new cannabis strain for the royal wedding Meghan...,No,no
test,1561,1,Why Justin Bieber Had No Idea Selena Gomez Had A Kidney Transplant News that...,No,no
test,836,1,Celebrity blog: Brad Pitt and Angelina Jolie continue divorce talks —...,No,no
test,1600,0,"'Doctor Who' Star Jodie Whittaker: ""Women Are Not a Genre"" The actress talks...",Yes,yes
test,260,0,'Fear the Walking Dead' Bringing Troy & Daniel Back?! 10 Ways They Could...,No,no
test,2189,0,"Veronica Mars Actor Brad Bufanda Dies by Suicide at 34 Brad Bufanda, an actor...",No,no
test,1582,0,‘Kevin Can Wait’: CBS Admits That Viewers Were Not Happy With Erinn Hayes’...,No,no
test,771,0,"Heather Locklear arrested for attacking cop, EMT Heather Locklear was...",No,no
test,1944,0,Katy Perry Surprising Thomas Fire & Mudslide Survivors at Benefit Concert Was...,No,no
test,444,0,Meghan Markle Wore the Queen’s Favorite Nail Polish On Her Wedding Day Image...,No,no
test,2554,0,Who Is Michael Barrett? New Details On Anna Faris's Boyfriend No offense but...,No,no
test,1849,0,Our New Celebrity Hairstyle Crush: The Half Bun The half bun is the sort of...,No,no
test,1247,0,‘Queen’ Kim Kardashian tweets SAVAGE response to fan accusing her of being...,No,no
test,381,0,"Adam Levine Jokes Blake Shelton Has ""Three Balls""--and Gwen Stefani's...",No,no
test,702,0,Wedding of Prince Harry and Meghan Markle Wedding of British royal Prince...,No,no
test,427,0,Jennifer Hudson Reveals How She Experiences Prejudice on a Regular Basis...,No,no
test,2264,0,'Extra' with the Stars on the Met Gala Red Carpet “Extra’s” AJ Calloway was...,No,no
test,727,1,The Enduring Appeal of the Fairy-Tale Wedding For those aspiring fairy-tale...,No,no
test,2321,0,Jermaine Dupri on Rumors He Rekindled Relationship with Janet Jackson...,No,no
test,2001,0,Cardi B and Migos Collaborate Again for ”Drip” Single Cardi B and Migos...,No,no
test,109,0,Cast of 'Roseanne' describes 'surreal' return to iconic set The cast of...,No,no
test,764,0,Ellen DeGeneres' 60th Birthday Party Was Lit: 5 Craziest Stories A big...,No,no
test,2519,0,Rachel Bloom's Crazy Ex-Girlfriend Salary Is Making Us Raise Our Eyebrows TV...,No,no
test,284,0,Michael Phelps Deserves a Gold Medal for His Shirtless Selfie With Son Boomer...,No,no
test,1580,0,Cardi B and Offset Debut His and Hers Lamborghinis Cardi B and Offset picked...,No,no
test,1162,1,Drew Barrymore And Kristen Stewart Enjoy ‘Flirty’ Friendship Drew Barrymore...,No,no
test,843,0,Mayim Bialik Responds to Backlash Over Op-Ed About Being a Feminist in...,No,no
test,2638,0,Kendall Jenner Gets Animated at Blake Griffin’s Basketball Game Kendall...,No,no
test,2583,0,SAG Award Winners 2018: Full List The 24th annual Screen Actors Guild Awards...,No,no
test,2147,0,'Jesus Christ Superstar Live': 7 Things You Didn't See on the TV Broadcast...,No,no
test,286,0,David Beckham's Cheating Scandal & Alleged Affair With Rebecca Loos As the...,No,no
test,1862,0,"Kesha Announces North American Rainbow Tour, Her First Solo Trek Since 2013...",No,no
test,235,0,Disney showed off behind-the-scenes footage for the next 'Star Wars' movie...,No,no
test,1509,0,Mary Chieffo Mary Elizabeth Chieffo (born 1992)[3] is an American actress...,No,no
test,2123,0,Robert Pattinson on 'Twilight' Experience: 'It's All Fond Memories' Robert...,No,no
test,45,0,Met Gala fashion from Kate Hudson to Taylor Swift hilariously recreated by...,No,no
test,703,0,"Pete Davidson Pete Davidson is an American standup comedian and actor, best...",No,no
test,1338,0,Anna Faris and Jimmy Kimmel Talk Their Sons' Health Struggles: 'Your World...,No,no
test,1682,0,Athletes and Celebs Step Out on the ESPY Awards’ Red Carpet Athletes and...,No,no
test,2317,0,Who Is Madelaine Petsch Dating? Inside the Not-So-Secret Love Lives of the...,No,no
test,2427,0,How Stars Like Jennifer Aniston and Khloe Kardashian Upgraded Their Real...,No,no
test,453,1,Selena Gomez officially dumps Justin Bieber Seeing the couple back together...,No,no
test,528,1,Watch Donald Trump Sketches From SNL Played By Alec Baldwin Type above to...,No,no
test,2197,0,How Chester Bennington's Suicide Sparked Linkin Park's Most Important Mission...,No,no
test,1713,0,"Taylor Swift fights Andy Samberg in AT&T-DirecTV ad Stephen Kramer Glickman,...",No,no
test,1958,0,The Secret to Perfect Blonde Hair : Purple Shampoo Light hair (whether...,No,no
test,281,0,Mischa Barton Opens Up to Amanda Knox About Her Revenge Porn Story Mischa...,No,no
test,1593,0,Luann D'Agostino Addressed Tom's Cheating 3 Weeks Before Divorce: 'I'd Kill...,No,no
test,845,0,"10 great TV shows to enjoy with your kids “Urgh, I’m so hungover. I’m going...",No,no
test,532,1,Michael Strahan 'Furious' Alex Rodriguez Stole TV Spotlight Click to share on...,No,no
test,842,0,Jenna Dewan showcases her chic sense of style in denim midi dress as she...,No,no
test,1268,0,"Mia Farrow María de Lourdes Villiers Farrow (; born February 9, 1945), known...",No,no
test,1770,0,Queen Latifah Remembers Mom Rita Owens 6 Months After Her Death at 69: 'I...,No,no
test,2309,0,"Tracee Ellis Ross Talks Sex, Beauty and Inspiration in Vogue's 73 Questions...",No,no
test,650,1,"Safaree Samuels Challenges Meek Mill To Fight Before Bet Awards IMDb.com,...",No,no
test,1271,0,"Bon Jovi reunites as band enters Rock Hall of Fame — alongside Cars, Nina...",No,no
test,2436,0,Kate Middleton and Prince William Meet Swedish Royal Family After a morning...,No,no
test,2058,0,'Grey's Anatomy' Spinoff Enlists Jaina Lee Ortiz The 'Rosewood' grad is the...,No,no
test,1879,0,"""This Is Us"" edited tonight's episode to remove a very untimely Kevin Spacey...",No,no
test,1128,1,Surprise! Katharine McPhee and David Foster Are Engaged What a difference a...,No,no
test,826,0,Dawson Leery Dawson Wade Leery is the central character from the WB...,Yes,yes
test,30,0,Break London – Kali Uchis Channels Salma Hayek’s From Dusk Till Dawn...,No,no
test,584,0,Miss America Slams the Miss America Organization and Gretchen Carlson Cara...,No,no
test,1825,1,All Apologies: 22 Times Justin Bieber Said ‘Sorry’ The road to Justin...,No,no
test,262,1,Jennifer Garner Braves The Rain To Run Errands After Ben Affleck Reunion...,No,no
test,1635,0,Elton John Has Some SERIOUSLY Shady Things To Say About The ‘MTV Generation’…...,No,no
test,1011,0,'America's Got Talent': Husband & Wife Trapeze Stunt Gone Wrong Shocks...,No,no
test,2153,1,Celebrities Share Tributes to Victims of the Barcelona Terror Attack Image...,No,no
test,1347,1,Kate Middleton Reportedly Has a Secret Account on a Popular Parenting Website...,No,no
test,2010,1,Is Kylie Jenner Pregnant Again With Baby #2? New Rumors She's Expecting Again...,No,no
test,1884,0,Naya Rivera Makes First Public Appearance Following Death of Ex and Glee...,No,no
test,1895,0,Lupita Nyong'o Jokes Black Panther Cast Needs a ''Support Group'' to Deal...,No,no
test,160,0,"Chris Pratt's rising fame to blame for Anna Faris split Chris Pratt, 38, and...",No,no
test,373,0,"Lea Michele Talks Evacuating From Her House Amid California Fires ""I had two...",No,no
test,1179,0,How to make a maple Monte Cristo sandwich This New Hampshire classic is...,No,no
test,1869,0,Kim Kardashian reveals she held sister Khloe's leg while she gave birth — but...,No,no
test,1420,0,Selena Gomez finally confirms reunion with Justin Bieber Selena Gomez has...,No,no
test,1218,1,Rumor Bust! Danny Fujikawa Did Not Dump Pregnant GF Kate Hudson Kate Hudson...,No,no
test,2278,0,British 'Vogue' Reveals Taylor Swift as January 2018 Cover Star British Vogue...,No,no
test,717,0,Prince Harry Carries on Princess Diana’s Legacy by Announcing AIDS Initiative...,No,no
test,1700,0,Padma Lakshmi shows her stretch marks in a Racy Selfie - Photos 1 of 2...,No,no
test,1020,0,EXCLUSIVE: Kate Beckinsale Dating 21-Year-Old Actor Matt Rife: See Their...,No,no
test,2399,0,Inside 19 Celebrity Bachelorette Parties: Chrissy Teigen Julianne Hough and...,No,no
test,1769,0,Khloe Kardashian's daughter True Thompson Bonds with cousins ​​Dream and...,No,no
test,1875,1,Gwen Stefani Admits ‘I’m Obviously At The End Of My Journey Of Being A...,No,no
test,1575,0,This Is Us casts Will & Grace actor as Jack's brother Jack’s son is now...,No,no
test,751,0,"Halsey Calls Iggy Azalea a ""F--king Moron"" and Calls Quavo ""Misunderstood"" In...",No,no
test,2668,0,WATCH: Sneak Peek: Arizona's Furious Alex Attacked DeLuca Video Sneak Peek:...,No,no
test,1611,0,Esteban Loaiza Loaiza and the second or maternal family name is Veyna. This...,No,no
test,178,0,George Clooney’s Dad Nick Reveals What Twins Alexander and Ella Look Like...,No,no
test,981,1,Duchess Meghan and Prince Harry Are Planning a U.S. Tour: Details! On their...,No,no
test,646,1,Emma Watson accused of 'diva behaviour' at ELLE Awards She was awarded the...,No,no
test,1121,0,"Meet The Crown’s New Prince Philip The Crown has found its new Prince Philip,...",No,no
test,2325,0,Game of Thrones: Was the Dragon Always the Night King's Plan? Share Tweet...,No,no
test,1195,0,Star Jones Is Engaged to Boyfriend Ricardo Lugo Wedding bells will soon ring...,No,no
test,273,0,Daniel Radcliffe breaks silence on Johnny Depp casting controversy Harry...,No,no
test,889,0,"Jesse Williams Ordered to Pay $50,000 a Month in Child Support After months...",No,no
test,2021,0,Kate Upton and Jimmy Fallon face off in a dance battle Kate Upton's got more...,No,no
test,1684,0,Kim Kardashian Returns to Platinum Blonde Hair for Wedding Anniversary: 'It's...,No,no
test,496,0,"Roger Ailes, Former Fox News CEO, Dies At 77 Roger Ailes, Former Fox News...",Yes,yes
test,2582,0,Shia LaBeouf Breaks His Silence on 2017 Arrest: ‘I F–ked Up’ Shia LaBeouf is...,No,no
test,313,0,Aly Raisman sues US Olympic Committee and USA Gymnastics (CNN) Olympic gold-...,No,no
test,430,0,Bradley Cooper & Irina Shayk Have Reportedly 'Gotten Even Closer' After Baby...,No,no
test,2066,0,"The 100 Stars Eliza Taylor, Bob Morley React to TV Scoop Award Wins and Tease...",No,no
test,2323,0,‘Game of Thrones’ Is Moving at a Breakneck Speed — And That’s a Problem...,No,no
test,1679,0,Kate Spade’s designs conveyed happiness and sunshine. How sad to learn her...,No,no
test,2409,0,Ross Butler Videos and Video Clips 01:40 — Charles is joining the cast for...,No,no
test,675,0,"The Good Place The Good Place is a serialized half-hour (22 minutes, the rest...",No,no
test,1035,0,Demi Lovato’s 2018 Tour to Include Free Therapy for Fans Demi Lovato...,No,no
test,849,1,Ariel Winter’s Boyfriend Levi Meaden Cheekily Grabs Her Tush In Fourth Of...,No,no
test,2072,1,Chris Brown does not want Royalty to be like North West Chris Brown...,No,no
test,182,0,Kate Hudson reveals what really made her 'panic' when she shaved her head Get...,No,no
test,1893,0,Mystery Restaurant Accidentally Leaks Hilarious Notes About Its Guests It’s...,No,no
test,2297,1,The Daily Mail publishes apology to Sir Elton John for misleading public:...,No,no
test,299,1,Justin Theroux Reacts to Jennifer Aniston Being Dragged into Brad Pitt and...,No,no
test,1891,0,Tracee Ellis Ross talks about her future and mom Diana Tracee Ellis Ross is...,No,no
test,2316,0,Justin Bieber Covers Entire Torso in One Giant Tattoo and Fans Are Freaking...,No,no
test,1407,0,"Meghan Markle's Old, New, Borrowed and Blue Wedding Details Something old,...",No,no
test,2252,0,Kris Jenner Says It's 'Too Early' to Think About a 'KUWTK' Spinoff With Her...,No,no
test,2524,0,"John Cena and Nikki Bella Celebrated Their Engagement With a ""Magical"" Bash...",No,no
test,1624,0,"Botched Patient Brandon Is Using His Twin Brother Brian As the ""Revision Road...",No,no
test,154,1,Caitlyn Jenner Is Not Joining ‘Dancing With the Stars’ Caitlyn Jenner won’t...,No,no
test,2635,0,Nickelodeon ‘Kids’ Choice Sports 2017': Complete Winners List It’s that time...,No,no
test,1026,0,The Handmaid's Tale (TV series) No. overall No. in season Title Directed by...,Yes,yes
test,469,0,"Lin-Manuel Miranda, RuPaul, Tiffany Haddish and more react to Emmy...",No,no
test,559,0,"Big Brother Celebrity Edition: Omarosa, a Real Housewife Among Houseguests...",No,no
test,1339,0,MTV’s TRL Revival Adds 3 New Faces–Including Gigi Gorgeous UPDATE: On...,No,no
test,2451,0,"Nathan Kress Nathan Karl Kress (born November 18, 1992) is an American actor,...",No,no
test,1985,0,"5 Days, 5 Ways: Kourtney Kardashian Goes Full Rosé All Day in These Sunnies...",No,no
test,2349,0,Grammys 2018: DJ Khaled and his son Asahd match DJ Khaled's son Asahd may...,No,no
test,279,0,Selena Gomez Wears Bold Shirt After Justin Bieber’s Engagement Retail...,No,no
test,338,0,"So…Does Nicole Kidman Look Like Glinda the Good Witch? Don’t get us wrong,...",No,no
test,992,0,American Idol’s Noah Davis Is Exhausted But Still Dreaming of Alpacas in...,No,no
test,1792,0,"Natalie Morales would like you to know nothing about her, except for one...",No,no
test,574,0,Camila Cabello Admits She Was 'Hurt' by Fifth Harmony's VMAs Diss: It's 'Just...,No,no
test,1928,1,Luke Bryan Jokes Gwen Stefani Is Too Hot for Blake Shelton: Watch Either Luke...,No,no
test,1143,0,Crock-Pot Responds to Shocking 'This Is Us' Twist: 'Innocent Until Proven...,No,no
test,660,0,"Kim Zolciak-Biermann Kimberleigh Marie Zolciak-Biermann (born May 19,...",No,no
test,698,0,Amy Schumer weighs in on Aziz Ansari allegations Image copyright Getty Images...,No,no
test,73,1,Kourtney Kardashian Shares the Current Meal Plan That Helps Her 'Stay on...,No,no
test,411,0,Malia Obama's gap year about to end as she goes to Harvard Malia Obama was 10...,No,no
test,725,0,Ariana Grande discusses Manchester attack: 'It's the absolute worst of...,No,no
test,2472,0,Queen Elizabeth II Reveals 'Disadvantages' of Wearing Crowns in Rare...,No,no
test,508,0,Telli Swift Finds Out the Sex of Her Baby at Boxing Themed Reveal Party on...,No,no
test,2314,0,Nicole Williams Questions Marrying Larry English When He Refuses to Wear a...,No,no
test,689,0,"'Switched at Birth' Creator on Series-Finale ""Controversy,"" Scrapped Ending...",No,no
test,317,0,Raúl Esparza exits Law & Order: SVU after six seasons Warning: This story...,No,no
test,2282,0,Bill Cosby Assault Case: A Timeline From Accusation to Sentencing [This...,No,no
test,1119,0,Emma Stone And Andrew Garfield Might Be Giving Their Love A Second Chance...,No,no
test,628,0,Pink Battling the Flu Before Super Bowl 2018 Performance Pink revealed on...,No,no
test,1804,0,Cardi B warns cheating fiancé in new single Just a week ahead of her official...,No,no
test,1466,0,Why Liz Hurley Won't Ever Wear Her Iconic Safety Pin Dress Again It was the...,No,no
test,728,0,Jay-Z’s Mother Comes Out on ‘4:44’ Song ‘Smile’ Jay-Z‘s mother Gloria Carter...,No,no
test,887,1,"Tom Holland Not Trying To Date Marisa Tomei, Despite Report IMDb.com, Inc....",No,no
test,141,0,"Sam Rockwell and Leslie Bibb Oscars 2018 Sam Rockwell and Leslie Bibb, one of...",No,no
test,885,0,"Eva Marcille Talks Upcoming Wedding, Pregnancy & Blocking Her Ex Eva Marcille...",No,no
test,2655,0,Harry Potter fans rejoice: Get Butterbeer ice cream at Wizarding World of...,No,no
test,195,1,People believe George Clooney is going to run for president in 2020 Ever...,No,no
test,2141,0,Voting is now open for the People's Choice Awards Get the latest from TODAY...,No,no
test,421,0,Epic first Aquaman trailer makes a splash at Comic-Con 2018 We already knew...,No,no
test,1599,0,Greek Creator Laments Freeform's Puzzling Decision to Scrap Reunion Movie:...,No,no
test,1262,0,Alan Thicke's Widow Says 'We Were Planning on Having a Baby' Prior to Growing...,No,no
test,1818,0,Will Stabler return to 'Law and Order: SVU' for battered Benson? Get the...,No,no
test,214,0,Justin Verlander's Red-Hot Reaction to Kate Upton's Sizzling Second Wedding...,No,no
test,19,0,Terri Irwin breaks down talking about 'soulmate' Steve Irwin Terri Irwin has...,No,no
test,199,0,'There was always a darkness about him': My Friend Dahmer author John...,No,no
test,2660,0,A Tribute to Gianni Versace's Most Iconic Designs Donatella Versace's...,No,no
test,2257,0,The Voice News The Voice Season 12 Winner Chris Blue Says Shows Singers Face...,Yes,yes
test,1022,0,Anna Faris’ Friends Approve of New Boyfriend Michael Barrett She has their...,No,no
test,2337,0,Lauren Paul struggling with infection from breastfeeding Click to email this...,No,no
test,977,0,How to Help Victims of the Las Vegas Mass Shooting At least 50 people were...,No,no
test,819,0,"WWE SummerSlam 2017 Preview: Get Ready for John Cena, Total Divas Showdowns...",No,no
test,374,0,"Colton Haynes Shares the ""Surreal"" Experience He Had After Collecting His...",No,no
test,65,0,Bobby Moynihan says last year on SNL felt like 'another show' After nine...,No,no
test,1727,0,"Jennifer Lopez Is a Fan of Meghan Markle's Pre-Wedding Facial, Too The Buccal...",No,no
test,114,0,"It’s Official: The Royals Will Spend Christmas Together, and Maybe End the...",No,no
test,59,0,"What does ""cultural event"" mean? 1. Definition (n.) events that relate to a...",No,no
test,1380,0,Beyonce & Kim Kardashian Met Up at Serena Williams' Wedding for First Time...,No,no
test,787,0,Chris Rock Gets Candid on Divorce and Infidelity: I Wouldn't Get Married...,No,no
test,258,0,Coco Austin and daughter Chanel don mermaid bikinis in the Bahamas Coco...,No,no
test,903,0,Rose Byrne Is Pregnant With Her Second Child Congratulations Rose Byrne! The...,No,no
test,395,1,"Apology To Sarah Ferguson On May 15 2017, we published an article under the...",No,no
test,687,0,Las Vegas Shooting: 59 Killed and More Than 500 Hurt Near Mandalay Bay Las...,No,no
test,684,0,"Nicole Kidman, Jake Gyllenhaal and More Stars Haunt Your Hollywood Dreams in...",No,no
test,2600,0,Single This Valentine's Day? These Bachelor Nation Members May Be Your...,No,no
test,1702,0,Pretty Little Liars: Mona Killed Charlotte Pretty Little Liars revealed one...,No,no
test,2360,0,Keeping fit with the Kardashians Meet the man who trains Kim – and can give...,No,no
test,441,0,‘New Girl’: Final Season Details & How Last-Minute Renewal Was Clinched The...,No,no
test,2191,0,From Plunging Necklines to Red Carpet Feathers: Revisit Jessica Biel's...,No,no
test,1321,0,Watch The Tonight Show Starring Jimmy Fallon Interview: Alicia Vikander Won a...,No,no
test,2485,0,'Hollywood Medium' Relays a Message to Tyler Oakley and His Mother from Her...,No,no
test,2438,1,Just a rumor Billie Lourd To Play Goldie Hawn In the Movie! Also rumored Kate...,No,no
test,1618,0,Heather Locklear reportedly seeks treatment after domestic violence a Actress...,No,no
test,1752,0,Teen Mom 2’s Javi Marroquin Celebrates Son’s Birthday With Briana DeJesus...,No,no
test,494,0,EXCLUSIVE: Sope Aluko on playing Shaman in Marvel’s Black Panther Nigerian-...,No,no
test,951,0,Epic FULL Look at Brenton Thwaites as Robin in Titans Share Tweet Email Copy...,No,no
test,875,0,"After 27 Years, Kermit The Frog Is Getting A New Voice After 27 Years, Kermit...",Yes,yes
test,433,0,30 Rock and How I Met Your Mother are definitely leaving Netflix (update)...,No,no
test,1460,1,List of The Simpsons guest stars (seasons 1–20) Guest star list for an...,No,no
test,1324,0,This Is How Robin Williams’ Daughter Zelda Celebrates Her Late Father’s...,No,no
test,711,0,North West Gets 2 Alexander Wang Bags for Her Birthday — and Kim Kardashian...,No,no
test,61,0,Sophie Turner Is Ridiculously Hot in First 'X-Men: Dark Phoenix' Photos The...,No,no
test,1647,0,"Starbucks Is Criticized for Its Holiday Cups. Yes, Again. Thanksgiving is...",Yes,yes
test,1295,0,Chris Cornell's Family Makes First Red Carpet Appearance Since His Death The...,No,no
test,49,0,Academy sets new 'standards of conduct' amid Weinstein fallout Image zoom...,No,no
test,1594,0,Wynonna Earp's Melanie Scrofano Wrote an Incredible Poem to Thank Fans for...,No,no
test,871,1,John Stamos Eager To Have A Family: ‘Inspired By George Clooney’s Happiness &...,No,no
test,2259,0,Investigating Katy Perry and Niall Horan's Unlikely Friendship Happy birthday...,No,no
test,901,0,Cassie Joins the Ranks of Kim Kardashian as Pat McGrath's Newest Muse...,No,no
test,270,1,Kourtney Kardashian deletes Instagram after unfollowing Younes Unlike her...,No,no
test,1140,0,Why Ryan Gosling and Eva Mendes Kept Their Relationship Secret for 7 Years...,No,no
test,1511,0,Jamie Oliver wants to end his long-running feud with Gordon Ramsay Celebrity...,No,no
test,2521,0,"Sam Shepard, Pulitzer-winning playwright, is dead at 73 FILE - In this Sept....",No,no
test,275,0,"Jenna Dewan Poses Nude, Talks Channing Tatum And Motherhood First things...",No,no
test,2432,0,"James Franco a no-show at Critics' Choice Awards, wins best actor for...",No,no
test,2639,1,Is Bradley Cooper Really Singing in A Star Is Born? Bradley Cooper made his...,No,no
test,1235,0,Diane Keaton Defends Woody Allen From Sexual Abuse Claims – Variety As stars...,No,no
test,2046,1,"Did Kim Kardashian Confirm Pregnancy News for Her, Khloe and Kylie With Past...",No,no
test,2648,1,Angelina Jolie Gets A Sexy Makeover For An Oscar RadarOnline.com can...,No,no
test,2303,0,Watch the moment a disappointed groom mutters ‘oh s**t’ as he sees his bride...,No,no
test,1031,0,Luke Bryan Performs for Biggest Stadium Crowd Yet Luke Bryan performed for...,No,no
test,388,0,This Drugstore Lipstick Beauty Hack Works Wonders (Excerpt) Read more at: E!...,No,no
test,1328,0,Revenge Body Participant Wants to Reverse the Cycle of Obesity in Her Family:...,No,no
test,1591,0,Kanye West Debuts a NSFW Yeezy Campaign with Nude Models in Sneakers Though...,No,no
test,544,1,Justin Theroux and Petra Collins Are Rumored To Be Dating It's only been...,No,no
test,1360,0,Chrissy Teigen claps back at troll who deemed her Glamour cover 'awful' She's...,No,no
test,718,0,Cynthia Nixon Got Stuck On The Subway On Her Way To Talk About Fixing The...,No,no
test,2480,1,"Catherine Zeta-Jones, Carys Zeta Douglas on 'Town & Country' Cover Prepare to...",No,no
test,1974,0,Willow the Royals Massage Table Write CSS OR LESS and hit save. CTRL + SPACE...,No,no
test,2616,1,"Kristen Stewart: ""I've been deeply in love with everyone I've dated"" In...",No,no
test,1372,0,Channing Tatum says daughter Everly doesn't like 'Step Up' Channing Tatum (L)...,No,no
test,72,0,Tiger Woods Speaks Out After His DUI Toxicology Report Is Made Public At the...,No,no
test,1838,1,Maks Chmerkovskiy Returns to Dancing with the Stars After Skipping Last Week...,No,no
test,2401,0,Lupita Nyong'o gushes over new Wonder Woman movie Wonder Woman is being...,No,no
test,952,0,"Kourtney Kardashian, Scott Disick, and Sofia Richie Are Vacationing in Cabo...",No,no
test,2062,0,That Smile! Prince Louis Is the Happiest Baby in Newly Released Christening...,No,no
test,54,0,‘The resemblance is crazy!’: Louis Tomlinson fans gush over rare picture of...,No,no
test,2671,0,Debbie Gibson Says ‘DWTS’ Was a Healing Experience Debbie Gibson has...,No,no
test,86,0,Pretty Little Liars star Janel Parrish marries longtime love Chris Long in...,No,no
test,2174,0,DWTS Season 27 Results: Week 5 - Disney Night Dancing with the Stars Disney...,No,no
test,1265,1,Aquaman offers first look at Nicole Kidman's Atlanna and villainous Black...,No,no
test,968,0,Prince Jackson injured in motorcycle accident Click to email this to a friend...,No,no
test,1755,0,How to get Meghan Markle-worthy lips in 3 easy steps Meghan Markle has...,No,no
test,997,0,Prince George Just Received His First Official Birthday Present Ahead of His...,No,no
test,325,0,Drake: New album ‘Scorpion’ features Michael Jackson and Jay-Z Drake has...,No,no
test,245,0,Ed Sheeran set to make 'a secret cameo as a Stormtrooper in upcoming Star...,No,no
test,2601,0,"Inside the Life of the Kardashians' Dentist: 10K Veneers, Wine Spray and More...",No,no
test,2148,0,Justin Timberlake Spice Girl hook up: Was Emma Bunton the lucky lady? Ever...,No,no
test,2453,0,32 Pics That Prove Gwen & Blake's Romance Is the Real Thing Though the happy...,No,no
test,1214,0,A Definitive Timeline of Cardi B and Offset's Relationship Pour one out for...,No,no
test,827,1,Celine Dion 'The Voice' Diva As Gwen Stefani Mentor Celine Dion Throws Diva...,No,no
test,621,0,Shannon Breaks Down After Her Office Argument With Reagan on Very Cavallari:...,No,no
test,2539,0,Jennifer Lopez's daughter is in talks for a book deal at the age of 10...,No,no
test,837,0,"Alyson Stoner Taps Into Her Sexuality With 'Fool' In 2017, Alyson Stoner...",No,no
test,155,1,Blake Shelton Settles Lawsuit Over In Touch Rehab Story Blake Shelton has...,No,no
test,975,0,Justice League's Sexy Amazon Warrior Costumes Spark Controversy Brooke...,No,no
test,1817,0,Mary J Blige Claims She Wants To Do A Superhero Movie Following The Release...,No,no
test,2307,0,Stormy Daniels’ husband Glendon Crain files for divorce and restraining order...,No,no
test,549,0,Blake Lively shows off 61-pound post-baby weight loss: 'Feeling very proud'...,No,no
test,1139,1,Nick Cannon on quitting 'America’s Got Talent': 'One of the best decisions I...,No,no
test,1300,0,"Prince Harry and Meghan Markle marry in trailblazing ceremony Windsor,...",Yes,yes
test,162,0,"Justin Trudeau, Prince William and Prince Harry Join Forces to Honor Canadian...",No,no
